historical_accident_rate,congestion_probability,verified_incident_density,road_condition_quality,lighting_quality,speed_variance_ratio,weather_severity,accident
0.6963311990829958,0.08771692549430254,0.5798690534821226,0.9066917669422779,0.841993989979342,0.6634202192278751,0.601246060872092,0
0.27215470420688437,0.8376057556111397,0.6858252530659437,0.9808207756445052,0.7008510022945001,0.40963635223542316,0.8552665877694912,0
0.4693962867146625,0.8769331554045996,0.6883215827990927,0.7767099871596749,0.1749809091959229,0.42045497992147807,0.22860814847504807,0
0.43275700214329915,0.6368899219870745,0.31103713715024484,0.70401322147579,0.6799918967818687,0.9506704424023099,0.25050456832011425,0
0.8167922359448654,0.38559725603737194,0.29269166879973885,0.5199419680092364,0.3294679796767461,0.06895849962310363,0.5917496554833497,1
0.8081799809344816,0.7687892457362625,0.8873468960895525,0.10573428794920126,0.056754083586309734,0.7575002055352321,0.8101353991030706,1
0.8660809046257799,0.6315902633391394,0.9370111400139941,0.5598539007417025,0.22876272759744842,0.6011504774197385,0.8357884556087218,1
0.2311757813734916,0.7919819791941859,0.4020651268683062,0.5632530209641455,0.7558048525573527,0.968435240330364,0.9762531306044371,0
0.7484545669873828,0.510907354669856,0.9133768940403004,0.06473386088166655,0.3907272482893107,0.5584053140266028,0.7622848745900411,1
0.8703992086757036,0.9583449044906837,0.47069225853041474,0.6906262193658564,0.5448620195374464,0.2805400295048738,0.23274295129571776,1
0.16649074106336215,0.29003369448849536,0.16720237983778852,0.14894243809628205,0.13654217927013257,0.7799187772335665,0.23065055011683222,0
0.03993706062490099,0.6041849274502268,0.7328804467868449,0.596611922652806,0.0926604535362241,0.9856285786652085,0.4455887449542437,0
0.10550854845592261,0.8080526003107557,0.04588508901857791,0.472633231443515,0.23925223884144242,0.9074536553340379,0.6501507706156556,0
0.6062023767018667,0.89387281888302,0.11391637031113255,0.8750542623198713,0.4725376487842149,0.29473921773461254,0.5129920173382346,0
0.42164787045558494,0.9467482898903576,0.9410055790982451,0.23224444047425963,0.8469911716937316,0.3463502913493346,0.06747296425313198,0
0.19505136392789002,0.39501097264563245,0.5176217381940453,0.1712070291568465,0.7633916163792912,0.7548201923343543,0.4819008144046957,0
0.5283035717568284,0.6993427291707673,0.26637636982840285,0.5511711138022656,0.1600644113235412,0.5981904888595526,0.8170986826756466,0
0.7855225142746414,0.2901971219804035,0.4804094797237084,0.46024293189998866,0.07147160795158591,0.011612761792375914,0.2403148124697746,1
0.8558176806969795,0.6493793076144719,0.578177632949089,0.16129755876645302,0.22550774543573582,0.1418616479249497,0.6350326230174165,1
0.7517209827954959,0.18422630513903093,0.6389154913934502,0.6137121819014334,0.8523284847047107,0.0854920535602468,0.26971952085993545,0
0.8855113948021844,0.4214511847822776,0.34822232021293553,0.9058173585342977,0.5158474934721706,0.17872871651145927,0.5556690147738046,1
0.6041853987183935,0.9202370756819165,0.3874029600708695,0.7402538387093505,0.8069025813092126,0.30490975644086427,0.7009788921361855,0
0.8370736807831642,0.8109063171498606,0.5497632354882456,0.20955702934946419,0.36958220093619143,0.9671995472755787,0.20722225196805655,1
0.4171870923625419,0.49650614886397015,0.6266645490969284,0.23840615367119,0.5904430946246406,0.6764693338515194,0.7395471304108424,0
0.8524786176576872,0.14684532604880252,0.9213564583144319,0.55756123250701,0.594732842911864,0.05476128814887704,0.6765184892794367,0
0.8958131888170178,0.3985716003641311,0.3922761425538891,0.6775171398085607,0.6267280951145556,0.6073651307946349,0.3127599597010713,0
0.6864080607184095,0.13867897858890088,0.874687221767953,0.9789954318854357,0.47015127463633655,0.43666429723124456,0.8949746940805734,0
0.43104630464937155,0.06852763815231044,0.9932181409544537,0.10481979131284092,0.23923960124267496,0.7540396426976304,0.7805141492063066,1
0.2816739129610746,0.9065113834452002,0.3390034910828358,0.5463449249347763,0.4284848490939748,0.8839280554523395,0.5211327832358867,0
0.325179472947566,0.49143147203901294,0.02728446343181401,0.9873743493918602,0.9747584564445797,0.06521322609780078,0.08268459241635973,0
0.1323551020734428,0.08938871285203387,0.6043712220986828,0.11089678683410298,0.27211225136048844,0.979932518059474,0.4406215183689992,0
0.0471618052607915,0.7166685913948189,0.9036476661204025,0.9725686499767228,0.7248283328516643,0.05790525568477889,0.32985052701173667,0
0.4144180460981123,0.07418150111897304,0.05338897522163866,0.4621779362758398,0.944729153338002,0.7323733489896951,0.2624454099984308,0
0.04266868555804604,0.3961654171436617,0.19714984340625175,0.7173896604459038,0.5662556738127862,0.9031319830227409,0.6435735613091605,0
0.8805880266982272,0.23029054281253647,0.6761504299177077,0.42527148759526157,0.4893359845007865,0.7517191746162596,0.9217301550984739,1
0.649958090222649,0.16463028319821627,0.809652891198728,0.8410441129586484,0.12083779476226597,0.15078940166926558,0.14655426116946668,0
0.8436672462272691,0.533549208005006,0.08664022409022698,0.9085178895200433,0.7532671895481854,0.20799272735640617,0.741637243915247,0
0.44441666074921227,0.7196896132600762,0.3637378603138276,0.16666518408437714,0.9114910140530768,0.04117906935366,0.6217148801976436,0
0.2239529436753499,0.48718973477778826,0.23873853389551658,0.7472423576095184,0.9806848153825589,0.1310719207728792,0.6670322578666731,0
0.29027882893496004,0.8208024548924167,0.9648764429692804,0.020739528900432735,0.2016575010877535,0.06101648646503621,0.845185565378266,1
0.8547331206241424,0.9173869255386209,0.6824688284888091,0.27686014231018974,0.920055413014621,0.05363876061683559,0.3754538606753237,0
0.12189323049101486,0.8071811045333833,0.475638500776833,0.5523425102425301,0.370267954375328,0.5621118657200713,0.5795543556076959,0
0.6982658341878836,0.9564916551435139,0.862352289418247,0.6032050433828288,0.6191525133364397,0.07670017832766218,0.2768236082277892,0
0.225690242570181,0.9290359714858777,0.5376623238963685,0.36526645041562067,0.2236506362233338,0.42506164123028223,0.28421162260412125,0
0.3531698801646299,0.8325168388012227,0.9113341131974293,0.2704381849229056,0.2483897712580323,0.7096629774058313,0.5132824630769054,1
0.003046752970858879,0.29263260060317264,0.23880838375303537,0.17165015947141982,0.6189581582599799,0.015134757138796973,0.007300149849204796,0
0.4790887693300667,0.17433206473368845,0.027338397969557615,0.23971266676942882,0.4848328803581615,0.6388775990814546,0.24811529247660413,0
0.12835281714028735,0.7270113695398465,0.4287384789656963,0.13022706998737366,0.9643983316889878,0.757183866357018,0.15162877630236482,0
0.8596474081839218,0.8455290342725789,0.20427724323973762,0.26116605348524646,0.26446392080502845,0.5366700942651756,0.11986792786356593,0
0.09772791900653832,0.8231235186354973,0.8357310701469315,0.821279325323823,0.8780366618061209,0.4755917455367742,0.3846286824495704,0
0.25036853735565046,0.6436224407080702,0.5329235979968048,0.28752227629068483,0.4604746711915244,0.7308408639120417,0.10436180916421589,0
0.014798405884745236,0.8298681647517767,0.2886636266918967,0.9076889440507153,0.1345540656303703,0.5297326218835345,0.15428928154006438,0
0.9928773782230785,0.7071661944152902,0.7735738942357497,0.24522911670681558,0.23912671574423638,0.5092830380386371,0.6687156627149774,1
0.6414377279545803,0.6653658613029171,0.5268853830332353,0.49196389147142205,0.7556996176096513,0.8018163767184814,0.6513421237614814,0
0.6435768210038422,0.04657649765756189,0.5027946953831854,0.1675699005540554,0.8266337487643689,0.8375547597964434,0.9450182299847637,0
0.5188608485495089,0.460474527941964,0.18078978147735336,0.017094681955170055,0.03956333936800582,0.3684182435998419,0.9202732385733737,0
0.8680554992067058,0.03384611358952805,0.9952152345438801,0.62554023654054,0.4100296365602928,0.4154790931220048,0.8739403475557881,0
0.14418808484438106,0.09237004794976,0.6590180710935634,0.3377658057772327,0.4941726504642281,0.8007602293118015,0.6909543613911864,0
0.7928518564660492,0.5410046531331042,0.8548235002460886,0.34507508295979594,0.6150333556572798,0.5448680888228803,0.26658936189550975,1
0.8071234759519763,0.047479033894226585,0.7597323411984391,0.40775212591477183,0.6506171415001136,0.686813423565847,0.1781577409099543,0
0.036128357979896664,0.913220382715675,0.5029338629454562,0.7777596170642562,0.8305587358615922,0.07517503664721026,0.9494178212968695,0
0.13267694921208673,0.45034095716647804,0.009731586897558153,0.39974158405191496,0.2733895638338605,0.0953687395585695,0.9596289899897004,0
0.5471489008726178,0.699966649714549,0.6666702018088329,0.08640675334769321,0.11192813226438658,0.5318014437158024,0.5044345317099196,1
0.09019152044321299,0.1477951824630428,0.10074431300163866,0.27875359925262033,0.18648677364081567,0.8192275442258726,0.5484136781485891,0
0.2823662262198672,0.8475952501049618,0.9614650350480357,0.5761292126221432,0.9368462311659346,0.3165420929077639,0.005372879790123686,0
0.4036731099900164,0.47806691633272647,0.24926496362654582,0.9934869048718982,0.5466821284782544,0.9606322634070266,0.14858559632353818,0
0.15721755877033683,0.558775919612863,0.3673329605212,0.14314698868263076,0.21909489239905444,0.7603253263635349,0.5459942985038032,0
0.7041466880981916,0.6484841798642035,0.5515594393998855,0.32345159669482204,0.7858647725986594,0.7817116598867807,0.18179311554388344,0
0.495061330959638,0.5398982528768816,0.5026144663473204,0.48559329279582075,0.5870074005125802,0.8340339410770098,0.47872934188874816,0
0.6398164408325032,0.5631871222548452,0.6551479420135704,0.9446436264444095,0.3673277989830701,0.25448819915161536,0.7949158034236461,0
0.47429952899113215,0.7445233289559613,0.7834476191589748,0.10842194386214954,0.018302530195462685,0.33032559968892794,0.8007779616779764,1
0.41248439683116245,0.8064713707971911,0.7576439639948629,0.7938219523110482,0.7827864603768787,0.11843179446439356,0.8616583120952008,0
0.49238905348813466,0.3061660634185376,0.9080856006901593,0.7229546767726116,0.7174415658633946,0.3803558221250736,0.2357120744815414,0
0.8995147680329882,0.9220492950491082,0.46991647652324364,0.3064378796453351,0.26210665167686,0.03583216344564166,0.43189727887590834,1
0.39603882829294035,0.3538966790957533,0.5341726442327657,0.773753659009039,0.2656199741033253,0.7514874916619558,0.6268454192352685,0
0.6422625968137278,0.2723256061978411,0.8740772048328538,0.5748738577977054,0.2714880295057628,0.8025571196643879,0.5810860720353226,1
0.8339625162146508,0.31143042212635785,0.2823311217609973,0.17136022372557602,0.6704197797542557,0.21362247587161876,0.9990731809890628,0
0.6210876502288178,0.3585151573878289,0.24592018415604977,0.28573971325346015,0.29417728391330056,0.48989903365746346,0.27628141620812763,1
0.2260643806732413,0.31693060580959864,0.009123507232059236,0.3283403020247069,0.3103627550319803,0.6719927788698788,0.07133945040814027,0
0.12195968250743017,0.8437501768847955,0.7384805231759978,0.3230294026882299,0.37661899389099907,0.7425405317120829,0.3878620112823603,0
0.5908771296482246,0.5611526805179822,0.6875856593668201,0.7463653811774061,0.9802013262726759,0.9694383222643598,0.5180135774814324,0
0.7273952915756932,0.9676453819373543,0.2767203194474309,0.6602948371666402,0.4600984069413755,0.20065329559519107,0.3872392180356985,1
0.7687371501956882,0.08395557537572662,0.12991547148175198,0.8198551560634301,0.3773753553216572,0.2467239087277473,0.3193641658044569,0
0.6938021974697687,0.6139801740497163,0.04253092448437401,0.510795840080311,0.47002297764439704,0.853879128762807,0.25725941565650334,0
0.0034542248571275413,0.09602429733300855,0.4878628878866713,0.3505316568577561,0.719203504846846,0.0972132164267202,0.4274843605502877,0
0.7738402948469364,0.45885008468052824,0.19348228852663452,0.06775126718139679,0.8836907352995232,0.7858822626807239,0.689202109396301,0
0.6046226894301795,0.38273502253338765,0.7933971224053309,0.7943924172572177,0.9908018162483887,0.13334072172993516,0.14886567032053954,0
0.9881813824315056,0.6807749151119673,0.950033729051776,0.07476899409542748,0.48606422867011434,0.4644707120804268,0.8655339228772806,1
0.7645872803327481,0.7454448132811959,0.7768594323261172,0.3014645788756881,0.4601430339767252,0.5922431526962902,0.6411222386683301,1
0.43020716077069576,0.23809365206569788,0.8515953934085907,0.6688836501557658,0.3303115835933559,0.7678775767555246,0.10737050322421748,0
0.6761499591679198,0.1937148164719037,0.990792308812899,0.7641703142252281,0.7790926146281145,0.11452967183499918,0.023519589270460495,0
0.6159357349166306,0.41951043252724785,0.7408104480012823,0.06851277484362484,0.6555861679982766,0.8240580920717326,0.051357077341508184,0
0.3373934781909429,0.2419873005028741,0.5673236672646526,0.6076176839441306,0.36336451357279753,0.8505575438051651,0.09036840040744876,0
0.5335291444353845,0.6766240071212141,0.8100112296496652,0.1371389107626897,0.5185416815963014,0.7934994691509306,0.6435390776614515,0
0.20438097948210143,0.5176976497628781,0.5638516660258976,0.7572399643969286,0.20582077328516402,0.9373112487609581,0.9408565097912441,0
0.08783017198281318,0.826977017931398,0.43251508734500677,0.7298528372467983,0.6939936486309771,0.8722251453786994,0.13330344413132755,0
0.7330244434240826,0.9812720422786743,0.032504980330333555,0.7480575690552779,0.25212354711352714,0.7679787242241056,0.28433235011053315,0
0.384128694255763,0.3781078645204755,0.6429803930028818,0.06375757285789918,0.3495460690225596,0.5793358196441493,0.8658507610402254,0
0.7557133223324669,0.9119967174758128,0.8975180329715392,0.5594252803279586,0.06811858069172871,0.8086245785124345,0.505673419432519,1
0.4883370172006406,0.777172237154336,0.6931514820762487,0.24084961502888447,0.2198704379498816,0.9753328700331001,0.42713268584350295,1
0.8097893747467325,0.149123411505392,0.4041462757002884,0.49580793825188774,0.19488255082488215,0.6373192487905629,0.4732311277366086,0
0.7396088216624698,0.8359283071920051,0.6168993910204476,0.9894113308848195,0.7353066835078935,0.24260512333890427,0.1011204186829372,0
0.7641309697217036,0.4815073123027359,0.8129561734126233,0.09047291603486673,0.6944677884398144,0.2478458699185283,0.21958960432884966,0
0.42933148793776177,0.7091608712001926,0.764240134690574,0.5940520228477385,0.5381438088549196,0.7959872427431963,0.9620167198116965,0
0.9611792597466837,0.702611604319699,0.4911784459918256,0.16499953210127805,0.3870565114697616,0.9894499563265311,0.6434248103411782,1
0.4052545814780434,0.8859656039877216,0.3616769449682209,0.5100509213043132,0.8894131195875818,0.21031183450568236,0.2862852303968495,0
0.7931437582537212,0.7611647034498906,0.39686377482861157,0.5209001456603295,0.8840833477231488,0.9700846966130755,0.9469776549163217,0
0.4895888054011286,0.8246237381178919,0.9079091457735771,0.45622567872684805,0.6028351731989833,0.268289152657166,0.39749526724885786,1
0.23508566360046268,0.3209119391372065,0.16985367738062807,0.6396155149429257,0.65794804502345,0.41280292928349827,0.14086396346811736,0
0.6289139367039495,0.9731375259619967,0.8629795922195603,0.9741929465663319,0.7964507056902602,0.9081532774182286,0.9653164558514888,0
0.46910942050639415,0.6615921620267838,0.19528371547490408,0.8052187020917634,0.7227749586212375,0.9618144673655156,0.6659315629353488,0
0.2640698623044667,0.7736916444786661,0.980889749834445,0.9585236568564698,0.22490148218758077,0.5669544097142252,0.7528154707683014,1
0.3825316797007001,0.8588812855127081,0.4483429355353751,0.1894529681725362,0.5033607016961573,0.950090469462406,0.02251182972768717,1
0.1599373376626536,0.12378321941089909,0.7334304557740591,0.993229362224599,0.15188590370172406,0.8424190785572176,0.2831454347861464,0
0.9870454147437351,0.33641087448940077,0.7293744365081589,0.30516377040151477,0.809380853490498,0.8663955325996172,0.9454276729059664,1
0.6431837207798646,0.835935971486579,0.7725310530482171,0.034165672363614785,0.6535768638490941,0.8682483361365654,0.15552550489836148,1
0.17354484707922901,0.9219819911322603,0.7893958582842374,0.4362360946724714,0.9790912174772503,0.386248808766542,0.8734776998916844,0
0.764588336173779,0.7560934220528724,0.03907473218712387,0.24619702864079784,0.136509686436462,0.030666069099766435,0.7704679556151881,1
0.6018784974804435,0.48230893155065824,0.2733343633247939,0.7621205405058044,0.5101476846734042,0.16465226679640355,0.3785175202562212,1
0.7225512055929785,0.2511222636061703,0.22970948760938026,0.08694130420285084,0.7240103382613757,0.07446836762475328,0.8867230329336425,0
0.5844863734132167,0.5250274899268101,0.6985932281165808,0.5480032069558575,0.8673423325358515,0.24239819548673525,0.9227069185564959,0
0.06046721938640465,0.39730022475158755,0.6833174550263098,0.2893966725275686,0.8533977312387963,0.05529390281125801,0.8668668061899333,0
0.20323973186725675,0.8856307962923227,0.2970334841736153,0.20673315821998406,0.20199946042788697,0.2769407369718707,0.40748009714355704,0
0.7687443316464836,0.5672650091412709,0.7935419334084871,0.875638680995915,0.9823209386598686,0.5889600747634297,0.5871350527991224,0
0.7543503321040899,0.39206635185584104,0.3116205748550972,0.5155052384095519,0.9813427876419994,0.14105987090493588,0.30612900038304514,0
0.7538753313151062,0.4984799205055612,0.34293522049266756,0.32544457306813646,0.9690586478315735,0.31574281293747,0.1299531756479897,0
0.015214717426955127,0.9335675437232821,0.39885085974889545,0.7461178960640389,0.6136128096955982,0.2241360085776829,0.9021119123991012,0
0.8051507913586101,0.6132584785313802,0.7445897093530577,0.8531904889981364,0.8319352584738386,0.0951022063374698,0.9811564386524861,1
0.4391281947824448,0.2289794001156329,0.011777931432039979,0.4420878393817371,0.07603360770080447,0.6760985883499703,0.058586088561150884,0
