rainfall_mm_last_hour,rainfall_mm_forecast_next_hour,drainage_quality,elevation_relative,historical_flood_rate,current_water_level_cm,flooded
8.672663423721545,2.1561088347107327,0.10413468760722522,0.7194586063320303,0.37389456154086287,5.215220832775244,0
0.5842267838434865,1.6912776884995693,0.13391564365355846,0.26253921564899707,0.4132330079255737,1.8585452877822803,0
9.072540013782037,0.7034889011331855,0.06961100179860558,0.6228746568569351,0.6239611230550356,8.437068528205874,0
10.83470390292138,2.0734436623666883,0.4932448747446174,0.6109490331219362,0.8016748038158823,3.7509627365956986,0
8.97631721165942,3.044801835520145,0.08077175920735302,0.8397876238561816,0.6684611177047122,13.504770133316573,1
2.2403929618913856,3.13555355889125,0.723678336574694,0.13607231183344126,0.8500547311229465,2.075035051435786,0
2.567489528288259,0.24933373204259357,0.5523585814504327,0.19483850451152274,0.11397058704069829,1.251008036549328,0
1.3258872584127857,5.821917292423298,0.8358850175531424,0.48596950376780523,0.9245925533186489,6.093286844604165,0
2.834908101531694,1.3835774987888252,0.27979578867131627,0.04414514889230703,0.903921932411386,0.0010865078741609585,1
0.16911805127830248,4.230326224354656,0.5191407841611407,0.41559419760170657,0.5191485865855878,17.196631443430718,0
1.3388511689257077,5.224459943218977,0.11747968591054436,0.7882190419997233,0.6247422377872011,0.08181957345838695,0
10.520454756377251,7.2346258249037865,0.8846100026502804,0.14871439398399822,0.21281305020140173,4.232839136631373,0
31.96605016947871,3.8144678526021925,0.1750049622898383,0.4599487369365248,0.4479474379813889,5.1737940020437945,0
4.508304739109079,0.6895688697579219,0.102362251350405,0.9897692333824446,0.20270336091981234,8.605557821364044,0
2.2723176128066234,0.09481884852072726,0.2050505985231833,0.5059200134248644,0.021976678941019512,1.780959601779207,0
3.1820500312578845,3.9903895998332897,0.8062314887229814,0.49832382412209053,0.9809030681270525,3.0739188425300625,0
2.8907377834793033,12.690464946754448,0.1058145276846828,0.5587935837241681,0.2591465157102051,1.377072190899202,0
1.0370688257888105,27.998428026964458,0.6144274948381659,0.1860043703327412,0.5931083088978353,0.6198199113365226,0
8.66660107897288,10.499921981753005,0.7461813006151257,0.14716388268594427,0.30025038353786304,6.989975326880962,0
11.006790828139549,3.543509437051732,0.7510811604828711,0.6773546291151085,0.3706216202104349,5.621662683707978,0
12.062473045142458,21.399938266659163,0.19006088660813114,0.3957668099057702,0.3977615585822748,12.63187435306211,1
42.47906236607822,19.179723663840132,0.06162399837761201,0.28990662821547575,0.3350467313247577,1.703938227160976,1
16.85328187821411,11.62355009385478,0.4488063837722176,0.031391619919897584,0.6373997593399358,1.1568025288144514,0
13.158926723964656,19.7361987219008,0.2024853452445461,0.8460504971784825,0.9609362704886061,1.1512349493307377,0
8.34793185581283,10.994433579226433,0.699270809013938,0.032328865844832744,0.428634650006233,0.11283770114999987,0
4.740193591686328,5.958845502793886,0.356692799655421,0.7499831240833194,0.9733267240542651,5.229461275722613,0
0.35562845017477757,12.39431427410261,0.4493539410331321,0.381988558998581,0.6677972373447831,0.009050216205168842,0
7.6528222945615845,7.955986924887293,0.11348493310171182,0.5986878105046501,0.607136195021009,2.410686411475903,0
4.971064699943545,18.34624558152152,0.5675502865481917,0.24767800069016233,0.23710385179892302,3.0417725059421503,0
12.063691000876728,1.9661319642137083,0.1855241896319073,0.15539966623207313,0.06292070589938081,3.5174120980472923,0
16.22401264924997,1.2002237853029902,0.6789856609149371,0.5333880008349474,0.8519347702918288,16.758701198482584,1
2.6565505175781614,4.874593442337101,0.0711688225478937,0.6956176949541436,0.573981063944269,0.00023498138052676748,0
0.3980057696298091,0.9653129398489437,0.9758945922813234,0.19549329494514656,0.4144138624248819,0.9768373412897062,0
7.398577880982191,4.9905509493642946,0.6845269785858117,0.4363589474325642,0.8119673220884834,6.5644705963994525,0
20.42735519835238,9.07574904826382,0.18172956781192617,0.44465497029139567,0.3105803825773188,7.825918959163923,1
6.568572772867648,15.248465473626172,0.014094645461855793,0.2159791490794628,0.7836172559644873,9.64935296334125,1
17.04754308675501,27.995694451550698,0.33446289220521874,0.565049446252131,0.327963835405797,6.750585385914655,0
6.024117962718661,3.033142617767234,0.1528132640522074,0.14593568678170066,0.9208811864041636,1.755681489616059,1
10.511952381151271,3.855525016969261,0.21841133311954597,0.50974917331858,0.26796687445680256,6.1768699916138985,0
2.310263957470441,3.501486593635919,0.8727502584378894,0.1134315113659995,0.13755411757457114,9.361723749788604,0
1.0753380067095069,0.37350043328653637,0.6032046600508495,0.48554240885513744,0.6980967083494118,7.84978167957052,0
1.1398466619223369,1.3863071796595547,0.17645765302889949,0.31159905487555684,0.16284725306477077,0.660898257326546,0
0.9414585446007007,0.851260253065403,0.5566594006874488,0.452246292081535,0.9493630502889856,1.2920213139659407,0
0.4373849513082363,6.586920869625224,0.25578065342499323,0.43374935944317417,0.655555112388866,0.8249547502971619,0
13.732745531955857,4.481579461076666,0.9762008643580892,0.9079331228185928,0.23086066128452598,9.518975932450113,0
3.588919990135417,22.469025392030968,0.03275723026369526,0.48993559995646274,0.20881893428542875,3.7850553132338143,1
3.089050101320758,0.22673715107210446,0.7323184221678151,0.8184989038768744,0.9238750391204216,1.9122731736527667,0
7.479674676730699,2.5482386944565336,0.7729970261914273,0.22565239291171524,0.6078579128498909,0.8993645737210115,0
1.4981396437454144,4.041355545981393,0.06716276395770027,0.35208279463425884,0.8937360066724167,0.40962937181490916,1
15.346339534813168,7.283903672623626,0.17186936423135157,0.07508938063319093,0.11022520484582521,6.256046280911032,0
10.335648315523596,2.09802821434354,0.38430665910395756,0.4207477948214936,0.9253921955791762,0.4509926300511129,1
2.633937568005645,2.995620448877046,0.8681548265290678,0.668699887074931,0.5200493119940883,4.335963904118014,0
1.6047345149794887,2.1318116401261835,0.5369999384184994,0.8381670341093962,0.6684219163313505,1.46986725497323,0
4.248156874148372,9.206840749112045,0.6553068500072905,0.5659149117991552,0.37287547154128065,0.7433670277573196,0
2.438646958454121,2.1054995527184963,0.7830128354568426,0.6400726695930785,0.059140322005826196,0.021004497483799487,0
0.6059095911388476,9.939390957714895,0.82812278833752,0.17726707761694815,0.9579724413418291,2.245936957548779,0
4.028478387616927,9.987641328600992,0.47628454308368107,0.037206038233439376,0.994598329108482,2.695027533124819,1
18.015028517608936,6.081837088301313,0.5087931387734813,0.791688145177316,0.36454684876044297,12.07003827364592,0
8.07079949888275,2.9221064708501783,0.7180058570877794,0.1670382074412864,0.9438679297519796,2.243810902299799,1
24.659289804897295,0.938342357009213,0.2633423587356264,0.09116953553275242,0.16772629096156422,0.8101659794165061,0
16.371458601065097,4.525557095746055,0.8544897363655244,0.9375623209065953,0.15468444965857553,4.727084791555246,0
8.943136790732789,8.983141700469478,0.02078682447584157,0.9635213640591765,0.07311184000917148,0.20224041721089073,0
14.804803160798738,76.14495760318569,0.19577160220972467,0.6162572916024947,0.39126940758415074,14.587616091197704,1
5.81544546853511,2.984908908618017,0.8001999430365032,0.3786372726872934,0.052302250181599175,10.37402368606378,0
8.542794048007732,1.147738530609834,0.34025821189267225,0.833239540964052,0.39465718961289675,6.5812221869630525,0
3.0417510892395785,0.7267164892262283,0.14983283269230596,0.20471995933541243,0.13839042864966822,12.435580849391139,1
1.7524330539639597,17.7433327732632,0.18675475571140332,0.4293923274296819,0.7305277955729573,3.0337680740357342,1
17.159339071385173,5.49150121735375,0.5307564019360695,0.35701729900060175,0.833362649336408,8.868534156482825,0
1.1224236957620726,2.824494012604058,0.8461815293449878,0.9126999907416816,0.687815427796288,3.236945298637732,0
1.5031919600838641,4.689898838609917,0.0706507157711106,0.9197774153622736,0.20049415243615587,26.12293195153059,0
2.4819339006055157,3.2531452337714737,0.030480909124649402,0.6508859263236664,0.7668481929079557,3.8044619154210397,1
7.739995041390073,4.429554421457497,0.46516813583684313,0.11074014027269186,0.24950019703327497,4.27113275384972,0
3.3107126081637612,7.795180588163266,0.9561874150536347,0.4821927896583025,0.7594885969685274,3.701785198556269,0
5.475863482519691,2.040605365891792,0.2790098034141264,0.24532836622405674,0.5673975748963909,4.8708937393274745,0
17.278231207397866,10.78931065532611,0.9591705390670483,0.8849156631844819,0.3667125162912097,18.04549669315328,0
12.333761888274122,12.631983566417093,0.8876811765900013,0.1384027990162019,0.08349237801605769,0.7071964236600746,0
9.369975923101544,1.1576215427048158,0.2831350763875111,0.05431027586070736,0.8275095098070258,0.9722071684385234,1
1.3675994436690084,1.2614821384577544,0.8169480642561467,0.7044290335500782,0.9396529207982254,3.6564721404763074,0
9.515367493543724,4.530829745143981,0.6858673025688188,0.4532860749681529,0.6659177800006375,3.8450015924873213,0
3.6358266527990617,10.878337858305377,0.5118223889047572,0.8383648876030845,0.9645415666934388,2.2471670585136465,0
0.9901087751502917,3.58811144685496,0.4229161430428747,0.07462963116931176,0.9341114190429911,0.6460892477705206,1
3.195405744455933,41.102004053865684,0.8155027559254567,0.8010761326078425,0.19460840080375363,7.593243432738582,0
0.5644594895306022,13.16275992576547,0.7930794326950212,0.037334752844158325,0.7312123485982135,1.4091314716851029,0
7.320681200967728,0.4322461438412606,0.7569363359425592,0.02807001191395697,0.34930481943769454,7.9731795030881605,0
7.773415371889735,7.010049397781765,0.9982559512152959,0.4613157517310297,0.487517360565626,22.06713346928028,0
2.3544008744399725,10.604854582574074,0.4785124609413839,0.22129128968065181,0.15696543114884576,12.503619433000921,1
0.36673133620889037,1.0912174442741154,0.8069229778199158,0.5937187070065306,0.9747794280576525,1.1373034054610804,0
21.834483575924327,15.111364416337244,0.8624783669834785,0.025816994211470434,0.7261373830764085,1.4543755457551617,0
6.462393276270329,1.9656562503258945,0.21160258145368394,0.03538954236297853,0.2669083096309681,1.961807961244725,1
11.904582318324987,1.8657806070130973,0.04206644205306098,0.7271484961719404,0.3714716901680335,6.74287536315751,0
2.8223590888870205,7.525908764887508,0.40474840218857966,0.21016516249231165,0.4224829268287844,7.785356850655121,0
13.411206906384216,0.5298610249721646,0.856736684436776,0.6564171236607336,0.7475337241438402,0.2497020283619638,0
13.13017127692884,8.351940443518494,0.28910328119451023,0.7499221615007585,0.9256972667695845,2.68991621163487,1
0.7450574348897431,2.242257778461343,0.7000101540674241,0.05933116572496744,0.32144013298457164,10.741744429838462,0
43.45271737614452,1.9123209487234638,0.007348139064262682,0.7697539544642392,0.47250008828041956,4.3652464506440305,0
5.3887694249251386,9.635132885212284,0.35536443232023773,0.26842121796128604,0.5932075728347012,4.435732644238509,0
11.182067386161354,5.471280323285562,0.6155166947581512,0.38954595819974824,0.3933439924003156,1.4160935028911918,0
1.9495916132895466,10.141980088238117,0.12975719007233688,0.08663919229531669,0.5041813233656852,2.6357468489251126,1
7.87057077114549,6.269566673902698,0.8966069121474339,0.8386299833648527,0.105707629020102,5.965913058340395,0
2.2899439091731715,17.139694446496808,0.15627397711707924,0.560728786325764,0.16767438772016607,6.482880336520573,1
12.911559499541555,12.736309999672814,0.9097935450039947,0.5046652778471722,0.4011012572201449,10.050772777165296,0
3.704604416658455,3.929775987337188,0.21638930868297468,0.9685548109027556,0.9149390117705525,0.5094081504999314,0
6.232777500900863,8.36750154941125,0.9942786739158408,0.3345057599406708,0.3493580457446336,5.167368725492411,0
4.224564587326039,0.9795941762261423,0.6047487132955909,0.890779286476696,0.24979280860501363,4.161929865306798,0
6.02808040952502,9.637940768572689,0.08434489443831128,0.7196878810646042,0.7428622208492759,0.7385996942210821,0
3.7784075040392366,0.9314534594942024,0.06527723447865985,0.9285281358522389,0.9491301660766093,3.4819616997380938,0
4.903951488575218,0.14577918437117993,0.07492169625946876,0.9078020527624597,0.45912361706354743,3.5122973178693266,0
0.22977209173288163,4.121775173649199,0.5898927472909519,0.9910298050260696,0.008604955567183104,0.6526284524832722,0
12.70007184399989,3.4836781077639336,0.8095792023273852,0.13167675203715756,0.688149331475618,2.038982961932211,0
20.07718710670585,9.091262861145493,0.40296274177050573,0.796016392091595,0.4150608016161449,12.860873843420016,0
4.647676261848799,0.6822916177757632,0.4448357592818618,0.8044943549475032,0.6736455366162152,10.653907993242658,0
27.232714373547786,18.331347531497233,0.589287703664628,0.6443735281784868,0.27771651582920354,7.4050600636101995,0
1.3446919690220343,14.666086669066821,0.5330406047863557,0.278860958238202,0.002408143816962416,2.032317480413828,0
22.277180871492927,22.180450249467263,0.6880617331012702,0.9651482716283151,0.34449621874560377,3.166826029812404,0
2.914835474590681,0.8002225772640356,0.47178572016302656,0.20442213789020958,0.7047923426129415,16.228947234025707,1
5.349266081137558,3.4325112665973405,0.7138606850640675,0.499575378358439,0.39311328300918924,12.185482548325144,0
19.49595433401098,1.5005220966165091,0.9973107425466341,0.5214871128191862,0.21917413965322596,8.777184769584341,0
1.015399463442311,1.9634169146304412,0.3502978422487649,0.16182934483603884,0.4640068641341015,2.1259043707076715,0
1.5278796806503778,4.663549046414332,0.012215462915350805,0.7225288223332409,0.7523485232983854,0.9581688947860623,1
10.740229227610401,2.4515620990954736,0.12562504555165477,0.08886716418023977,0.11943308679230602,0.8266070669379577,0
7.859031372006577,1.9969705313119954,0.5535141849869538,0.693097778846711,0.6917520336466478,0.1518007391961884,0
2.3037507179674614,3.55685555600773,0.34425778714465205,0.8486154962906369,0.6673440238039473,3.781484270326942,0
3.546866345505692,6.106734233859582,0.9399825937049925,0.34939642508239954,0.3707378796850713,4.431022943706199,0
5.998808405696616,1.4799103884552682,0.627446090107383,0.7094208085992002,0.9703361913794945,13.81100818967856,0
15.198043053324508,3.2435417701074636,0.5203551859654679,0.1567740081478498,0.8947052994803515,4.694659608868372,1
2.8665632028885986,5.032298303537504,0.7980395012720187,0.8459490014528787,0.31616148080206985,1.1965583570753815,0
6.120518833801567,16.529423932917293,0.25858987104909514,0.9520316985532247,0.031091093393843083,7.599690190189875,0
2.8334817634964358,6.141863089646856,0.8197385402823597,0.1526936934997769,0.30830480674507665,1.291684946580477,0
2.4345481068149297,22.131401962929644,0.003061104864092945,0.6918594739723322,0.20472194254104326,10.853857047004285,1
17.06833755654513,23.91790606391187,0.6196773621357177,0.5058310965565258,0.5472519140475928,0.2757195705009772,0
4.452664302106853,1.7314790459446687,0.934757151045779,0.5314993318323786,0.9187444211821546,1.4756772223125194,0
10.715402147681026,0.7761255761269142,0.78785995203387,0.7064897186006882,0.8703375100375215,20.143526399990147,1
2.421620622182284,23.582223550107297,0.8536341921473594,0.48874049933643726,0.3058291556648267,2.125464500710147,0
1.4882807520890304,19.394659234975492,0.3969546951715005,0.6003263920177168,0.428597533555637,0.014053145344123826,0
9.139262569511644,33.18750182638862,0.8242389461001263,0.2309010194113772,0.03654219907956646,1.8400838494097773,0
11.339627729187134,11.422007952240921,0.5508316650302666,0.3785065964886303,0.5441635076491494,2.329697827819668,0
7.607091558818688,0.8512683508899944,0.6185402365031989,0.865240350071502,0.06336798005072886,1.3593568886457867,0
9.498812904255916,7.57469018726316,0.05891533933580351,0.1099025116483856,0.9386061662290996,6.255832795675488,1
8.1508194029706,6.023254318928004,0.20155169717439214,0.5975752609336399,0.8669338348522723,3.8358139578029333,0
8.735647607936983,13.992610407397029,0.5509644155135526,0.18428706223489022,0.214187626437503,5.568913285669054,0
18.037460811958187,1.7243722789651448,0.05880105782349765,0.846539597923372,0.6993686798620454,5.3373428525372715,0
22.587752397947614,1.5225739765472384,0.7414468065877132,0.5790439538535498,0.5680203824333331,0.0689958941078668,0
5.298858724498367,6.800188940561908,0.8400570085219016,0.4030487826702711,0.801357712516183,1.1396582297877154,0
0.7259595000175635,1.0483263023344631,0.9203623612948049,0.24982467365181793,0.4756521067515199,10.051264818340027,0
11.229874440783433,1.1420613671704036,0.10176845917980593,0.4368446991896344,0.191771970665778,10.780947298121221,0
6.769548688651186,18.51898896562222,0.9397202480228001,0.9576123259217423,0.6398434001228317,3.3547815096613713,0
19.523732696896744,21.87234548407167,0.06762000762929499,0.5092092897436206,0.080280326995945,2.3819969177351568,0
8.355787087806478,16.52740389372859,0.4740562159278153,0.4694895316998602,0.5845879911684221,2.665868990359825,0
1.1221569993864395,10.47211467494675,0.8402510206278118,0.7462738135003091,0.21270480546445758,2.6996271564993375,0
8.39365906243262,3.146742476890091,0.07031113856445537,0.3790470708319067,0.6849364371235602,12.415224355409302,1
4.579557675498543,3.226046868266802,0.018231072988983632,0.427423949880794,0.8280431617281085,0.10975595745766045,1
0.9210891154362447,14.981158273499672,0.02494771870665069,0.33694773157161906,0.10952472928207246,4.47181223167897,0
2.1908008810129163,28.005839101117314,0.5112702394360336,0.1509197553293914,0.40026855214859236,2.0690824369635177,0
27.808316745561566,0.04001637859103412,0.811596744596663,0.7138092142026506,0.7335215877759967,10.419678697987965,0
3.223418076935109,38.69801877597941,0.12742667107259964,0.8730309138836237,0.1637030615188585,6.054055133077357,0
2.064726983149387,1.6989546945171372,0.12461025407954063,0.9055926492427656,0.5665236700357131,2.9532962055417524,0
3.5528478064119113,14.117948513183919,0.5685468550497916,0.8808029380377796,0.6718389818757231,6.276243100754074,0
16.538834998559324,1.9280346131215202,0.2342956008119237,0.4517838024379929,0.35479360723938225,19.615095157324312,1
8.710689412582001,3.6245741673461334,0.7302137351448739,0.2840661922031963,0.8319822742026011,1.888942242176207,0
1.5816407151681502,8.250839274916652,0.9496353881767499,0.6379237496008234,0.5106581850467138,5.312751172956846,0
0.06503538266427207,2.226253172378394,0.7660334066004131,0.9547049119060317,0.62699483994051,13.536447985010776,0
3.50418812454395,19.459919555364195,0.8771753663789165,0.727050648168605,0.1408727967047787,8.014014913855158,0
1.2050156063881974,1.2345605099084331,0.5195860575716703,0.49484856159015655,0.023160174532669053,0.5513192663747691,0
16.539696655986706,0.5570593814361068,0.8323193042175333,0.6888085745134482,0.050748570824986294,7.61666127864016,0
0.8527055695742957,25.63510846460305,0.18290318398668237,0.772537912454397,0.9039201481982159,5.0135267684309905,1
5.473940721683148,13.196970576202178,0.06834789039562739,0.9192692613280707,0.8826423842482511,10.057573745227597,0
8.140219738974615,3.769946621943513,0.6559531101246859,0.7632157539721541,0.8075914391618425,3.093695586786573,0
22.960043150854595,5.122324761216484,0.051952503758055935,0.4331905556359056,0.1996120912348608,3.3695465304168026,0
2.3238252511076793,8.718377252937277,0.8924814191396805,0.2736065184654841,0.5254586519495033,7.908801829761243,0
13.886239197703143,12.875127244034108,0.6915541471074186,0.4998816647295913,0.7961171005483734,1.8602508890520153,0
6.109354976097578,3.7958087612335945,0.952200725408912,0.3281779446054718,0.6746691812557738,4.188766579645926,0
13.840160336422182,8.168268372364174,0.31388665631323565,0.942764592687814,0.1155211936759376,10.956080745989777,0
2.8650405438142394,2.5288255096290677,0.48615830920162084,0.5079658434499622,0.8955411998124237,0.35390073920625736,0
2.66215191475396,0.26980940895118105,0.741690365045119,0.4720563359640083,0.16068239277796226,5.2909821477485135,0
2.02218420404252,14.49282249030702,0.24277898546082055,0.3481962181548629,0.17179569341333545,18.755291949076668,0
8.351174575284317,0.8790084229584862,0.5418488201116669,0.6394069902916003,0.9010086291707082,4.000321981520379,0
5.197012880762133,0.16581950483408914,0.6594672750054781,0.5200512786209478,0.4846169390945161,7.27275541734869,0
6.92863449972072,17.492609104882163,0.9788086544470412,0.12904892289825654,0.37289182595646686,15.197915692312776,0
10.262626999082253,18.451406925391755,0.7447032942423848,0.8692078108304946,0.5536567422980565,1.9788589561581074,0
9.23261949595239,4.76975697434005,0.118130850279074,0.3590128321437984,0.9813973328321114,0.20797161514074983,1
8.36238629315689,6.493323312983564,0.4753334513833103,0.4325784299581542,0.11963045524104288,0.09195347114225644,0
11.189981117940075,3.568797673759945,0.5887707829895721,0.2056670566635791,0.7569488487920653,1.7073848701310437,0
0.2754945875637987,4.251713222288339,0.14662314286435274,0.5533982076178892,0.3343258622441275,21.34983172612875,1
12.03951883109041,2.216191706262824,0.4319660569810784,0.702055062428583,0.11704927084762373,1.9752893746521267,0
10.403290212986855,1.9626441110305053,0.284005816335823,0.8811653206259396,0.42193335535293863,14.290721557425513,0
3.5093051449957677,3.313318228546371,0.11882754226202596,0.05160766497226266,0.5487528777252709,1.8987666305528168,1
1.9178188538370828,14.343505636659426,0.5120419334634545,0.9733319096993783,0.2059616377281469,7.128592469080806,0
5.684915325277783,25.641869079027398,0.16563308101234542,0.7038177420203567,0.4052694590966025,0.1490075445233928,0
16.205565969109077,12.901423516537207,0.5905374085857233,0.2842986844115174,0.6356760254722905,4.116952359296253,0
2.607424508498234,9.828687048378312,0.16969693224186544,0.20447475501396606,0.5764480197202222,3.0817020953911283,1
11.466313904415978,5.216523548126949,0.7235949236028211,0.29608791865459794,0.7231605940548506,0.31292899383321804,0
23.752463109239727,2.705983056695391,0.1952416230296704,0.8757257516664424,0.8364045329374012,8.88275068930238,0
3.19059736555601,8.032772671339949,0.8962851007761495,0.2913901731959504,0.4091403317693737,3.87059400066236,0
34.42217728583875,0.5398335432415363,0.02620935654880885,0.4628211345572357,0.42296727546222745,1.1123950481198368,1
0.48316786180470794,30.894886418220555,0.521997387045736,0.7057380542422326,0.49669213445515314,5.110075363689937,0
0.29747980501951393,9.873443637451611,0.3201047658865469,0.8719898637238855,0.5663533783813035,6.305120551859613,0
14.858469792847819,16.83647460183944,0.2250765257745908,0.6585711623461041,0.10832267423789166,1.2878470275020204,0
5.16310524279926,0.10461253321436877,0.47160277916514803,0.7531091965344227,0.31263535419477406,0.9591907529101182,0
4.848368810762767,0.8423740262442685,0.8420195363242607,0.1733267962959556,0.17189179537702426,5.006615465557797,0
15.673418331872757,11.389465099880912,0.9152772055266487,0.8774078276911388,0.3858527623441316,9.36791891025226,0
19.799997653264317,0.21880160456776732,0.30324861814784576,0.27571918361811065,0.9733540725740365,8.415267535529235,1
6.5942272202316286,6.1384695405952385,0.15424362209507125,0.1283781640565157,0.5827309566809797,3.0914301722826982,1
16.852443112131557,2.0358293663823406,0.7201404475663072,0.9762442903406693,0.4293815199205463,3.416933510249373,0
8.08375877793808,3.00039300721424,0.5819987254559883,0.20163992545416098,0.5659368952237088,4.35725925193268,0
4.011703703976106,9.983673576392366,0.2010161486775599,0.13665197007797647,0.6690765554271793,0.1547335896104966,0
1.9463401331351622,2.1835590728527565,0.7602957880874366,0.6260209001017866,0.43495346329040097,6.215076582386052,0
11.014121967945668,3.023904975144458,0.5189304352421411,0.3188631494960953,0.4477098042528872,5.8816205120012555,0
17.12706914957266,7.700495195093988,0.6533951995074075,0.1333492051804933,0.7014011293817086,13.358283210527826,1
21.359095718898892,1.3995670388684962,0.35933903396338873,0.601121117215876,0.06086258320570126,25.42480995948983,0
2.4160851790501434,9.758307981873353,0.439097561302376,0.7589852272222355,0.5400805682883442,2.0384477996977646,0
8.206397469310545,15.078815544186613,0.1803420983749422,0.7931983742071566,0.5473278122177014,1.7406493372190104,0
4.106427445837587,19.13523097409209,0.756515867645341,0.15551260101227238,0.7567522611283809,2.6833618893556173,0
13.695427358250065,6.020581883223791,0.15701132415179186,0.5568670679399422,0.982644752336658,1.109203361755411,0
1.765715711451618,2.0135795593510744,0.7783025947510613,0.8136783706814606,0.7957547867868081,0.9545234028023636,0
0.4715718788829477,1.4638143017254839,0.798007854884586,0.16108701142418524,0.503788612650468,3.294354206040911,0
